method,text,predicted,actual
Stopwords,"bat buhay yellow nsa mmk? bat di itry ung buhay binay, miriam, duterte, etc. bat ganun ha #abscbnzerointegrity",0,1
Stopwords,rt [mention]: sarap isampal mukha binay quirino nung vp palang siya. #gurotopangulo,0,1
Stopwords,baby won't you come my way? — ba tuwid daan? ?? mar roxas? [url],0,1
Stopwords,"punyemas wala na. matatalo si #mayorduterte. 9,000+ si du30 8,000+ si #roxas. please philippines don't let mar win please #election2016",0,1
Stopwords,rt [mention]: si binay madami na-boodle-boodle! madami ding binayaran. di magpapa-binay. di for sale boto ko. [url],0,1
Stopwords,waaaaah!! sinong matinong botante ipagpapalit si miriam kina binay roxas? nasilaw ba kayo pera?,0,1
Stopwords,tuwang tuwa kayo satire article nagsabi magwiwithdraw si miriam to make way for duterte? hahhahh shit bat bobo pamilya,0,1
Stopwords,abay asang asa tong si mar roxas bilyon bilyon nagagastos pangangampanya,0,1
Stopwords,rt [mention]: binay's political advertisement never fails to irritate me,0,1
Stopwords,"your true colors are slowly coming out, sen. poe! talo teleserye! ?? #du30 #duterte2016 [url]",0,1
Stopwords,i'll understand people choosing duterte &gt; mds. but choosing mar/binay/poe &gt; mds? hinithit nyo ba indelible ink? #miriamforpresident,0,1
Stopwords,[mention] ung takot takot magisa students lalo n c binay pobya he he,0,1
Stopwords,dati #duterte he has paninindigan but now i don't like him anymore tatakbo cos poe won the case. #masyadosiyangpabebe,0,1
Stopwords,"[mention] hahahahahahahahaha si mar roxas kanin nilagay mug, ulam. taray ??",0,1
Stopwords,boboto kayo kay binay. botohanin nyo si honasan. kayo magboto kay honasan. wag nyo... [url],0,1
Stopwords,"tanggap namang di mananalo binoto si senadora miriam. di matanggap nauna sina roxas, poe binay!!!!",0,1
Stopwords,rt [mention]: channel 2 promotes mar roxas and leni robredo. wiw. ??,0,1
Stopwords,grabe. 4m mayor duterte kay poe.,0,1
Stopwords,"binay will be staring in a movie called ""the dark force awakens"" [mention] #nognoghambog",0,1
Stopwords,rt [mention]: whatever! vp binay..,0,1
Stopwords,#aldubthering,0,1
Stopwords,"mar regrets grace turned down to fight duterte for country's sake. no mar, it was to save the country from more of the same noynoy rule. ??",0,1
Stopwords,"#duterte thou shall not kill,#gracepoe thou shalt not renounce allegiance to country.binay thou shalt not steal! [url]",0,1
Stopwords,[mention] [mention] parang si vp binay dummy? hahaha,0,1
Stopwords,lala pls,0,1
Stopwords,[mention] ???? sawa kadikluman kang campaign binay ???????? joke hahahahahahaha,0,1
Stopwords,ma replicate si binay? bilyones nawala bayan. [url],0,1
Stopwords,"trillanes, mas natatakot umano kay duterte pagpatay kay vp binay tinawag ""magnanakaw"" #dzmmteleikawnaba",0,1
Stopwords,"nakakainis ad binay. makati banner n'ya, 6 years s'ya nakaupo vp, 'di umunlad ibang cities like makati?",0,1
Stopwords,only binay?????? srsly guyssss,0,1
Stopwords,"rt [mention]: ""only binay"" pucha kailan matatapos to?! ????",0,1
Stopwords,"rt [mention]: mar roxas forever arrogant, i can't imagine him as a president plus the irritating first lady on his side.",0,1
Stopwords,"ayon kay koring: darating eleksyon good &amp; evil, liwanag &amp; kadiliman siguro si poe binay sinasabi",0,1
Stopwords,"so, i have decided. i won't vote for #du30. i won't even vote for roxas, too. as well as binay and poe. heck, i... [url]",0,1
Stopwords,and they say binay will sell ph to cn. galit galit sila. magkakaroon kumpetensya. gunggong. [url],0,1
Stopwords,mar? basag kay binay ??,0,1
Stopwords,poe - ayaw mo kay fpj,0,1
Stopwords,[mention] *binay dies*,0,1
Stopwords,[mention] mron dto pandaraya c du30 marcos binoto manong kso lumbas s resibo nya c mar roxas robredo lumbas,0,1
Stopwords,duterte till the end.,0,1
Stopwords,"binay calls duterte ‘abnormal,’ says he has ‘sick mind’ [url] | [mention] #voteph2016 #pilipinas2016",0,1
Stopwords,"current rank: #1 si duterte, ba't #2 si mar roxas?!?!?! tanginang",0,1
Stopwords,go to hell!,0,1
Stopwords,"trabaho, drama mar roxas",0,1
Stopwords,"rt [mention]: only binay touches my skin, what touches yours? ahahhahaha",0,1
Stopwords,daming alam mar roxas aba tumulong yolanda victims un ata di nia alam ..,0,1
Stopwords,rt [mention]: anong nababalitaan si mar roxas i-endorse dj? no way pls.,0,1
Stopwords,mar roxas ondoy nangungumpanya vice president pls move on andami dumaan bagyo in 6 years,0,1
Stopwords,ulit ulit pinapakitid lang! naninira wag isipin sila. #poe2016 #labanpoe2016,0,1
Stopwords,#beautyandthebestieparade,0,1
Stopwords,binay and roxas are the same. they both run not for public but for their personal interest. shame. #voteph2016 [mention],0,1
Stopwords,"pugoy: hostage davao starring ian veneracion 1992 duterte duterte sigaw more siraan: starring roxas, poe, binay [url]",0,1
Stopwords,"re-post: mar roxas, we are warning you: play dirty, and we'll play rough. play fair, and we'll play fair too. do... [url]",0,1
Stopwords,"nog2, pandak, hirap, di iba, mas arte si binay",0,1
Stopwords,mag lipshiner dalat si junjun oy #junjun #binay,0,1
Stopwords,pati ba si binay crush so eww. huhuhu,0,1
Stopwords,[mention] yes! since they are endorsing mar roxas from the beginning #abiascbn,0,1
Stopwords,im expecting duterte or santiago with highest votes not roxas sorry ayoko dayaang matuwid,0,1
Stopwords,"si binay, maraming commercial. di ba to pwedeng mag.qualify as early campaigning? add up to the list grace poe and marangal roxas.",0,1
Stopwords,[mention] alden was never on the list. mar roxas wouldn't want someone who'll dubsmash for his campaign. thats sick as fvck ??,0,1
Stopwords,"sinusulsol nagawa nya, iboto sya, only binay",0,1
Stopwords,"binay, tinatago. when invited for an investigation mar appears. unlike binay, nagtatago! [url]",0,1
Stopwords,#presidentiables,0,1
Stopwords,"nakakapagtaka commercial si binay ""ang kurakot"".",0,1
Stopwords,black lady nasa makati hahahaha oops binay ????,0,1
Stopwords,"[mention] [mention] nora: noranians, vilma: vilmanians, binay: binayran ??",0,1
Stopwords,"no hate kay poe and duterte though. in the end, it's the duty of every filipino to unite behind the new government.",0,1
Stopwords,"seriously though, what will happwn to the philippines if we have manny pacquiao, alma moreno and the binays in our senate? smh...",0,1
Stopwords,bumoto kay mar roxas eh elitista (mayayaman) ??,0,1
Stopwords,[mention] atleast si binay roxas gagawi maiangat lng nya pwe,0,1
Stopwords,#phvotemiriam,0,1
Stopwords,"even if you're for defensor, duterte, mar, or poe, we can all agree that binay is shit. #pilipinasdebates2016",0,1
Stopwords,rt [mention]: #rememberingyolanda made me realize how fake mar roxas is.,0,1
Stopwords,kawawa ung pulis nasaktan #apec2015 rally. gwapo ba nakabraces pa. c binay or mia genmgr [mention],0,1
Stopwords,"di kapanga nakaluklok posisyon nandaraya kana agad. t[mention]!n@ mo mar roxas pnoy, sabwatan nyong... [url]",0,1
Stopwords,i'm not pro-marcos but sometimes i do wonder why marcos closed abs-cbn down? a: coz of their manipulative/false media. duterte till the end,0,1
Stopwords,laging si mar tinitira nya? si binay di nya ginaganito? hmmm [url],0,1
Stopwords,"matagal tong issue to kay vp binay a, palang kakasuhan???",0,1
Stopwords,#notoroxas,0,1
Stopwords,ph vote duterte,0,1
Stopwords,just passed by what appears to be the poorest part of makati. only binay.,0,1
Stopwords,"[mention] magkakakukay ata binay, du30 mar? very wrong ??",0,1
Stopwords,mar roxas u look like my ass,0,1
Stopwords,#binay2016 :bawal bawal kurakot palasyo! [url],0,1
Stopwords,#onlybinayagainstrape,0,1
Stopwords,[mention] inyo kokey/binay,0,1
Stopwords,roasted binay.,0,1
Stopwords,kun sakaling tumakbo si duterte. duterte vs miriam. mahahati ung votes. baka manalo si binay creepy :( #takboduterte,0,1
Stopwords,[trendin now] bagong video kapalpakan mar roxas [url],0,1
Stopwords,"trending are pilipinas debate,duterte,abiascbn, binay [url]",0,1
Stopwords,"when uplb iskos roasted binay everone is happy. when it's dutertes turn, everyone thinks that is way too disrespectful. double standards.",0,1
Stopwords,#hucospicos mar,0,1
Stopwords,rt [mention]: wait di kinaya commercial binay. omg. #sinosinognog #kinginamoka,0,1
Stopwords,programang pantawid pamilya kaya’t tuloy-tuloy pagbabago . maliwanag kay vp binay #mambobolangduterte,0,1
Stopwords,the camp of mar roxas has reportedly offered p100 million to the“aldub” - no no no way! #aldub15thweeksary [url],0,1
Stopwords,rt [mention]: mar roxas on calls for sen. poe to inhibit from mamasapano probe: it's not for me to comment on somebody else's conduct…,0,1
Stopwords,magkano ba ginastos roxas binay bat humahabol kay duterte? why not miriam?!! philippines! wake up!!!! #halalan2016,0,1
Stopwords,si mama binay eh hahah ayaw kay du30 di meow,0,1
Stopwords,"[mention] [mention] plenty "" tinnitus ping"" quiet time with himself &amp; reflect how he &amp; #maroxas lost their marbles playing liar's dice",0,1
Stopwords,"[mention] if roxas or duterte din, duterte nalang hahaha jusko maawa tuwid kay roxas myghad",0,1
Stopwords,sunkissed. but this doesn't mean i support binay for president.… [url],0,1
Stopwords,#aldub14thweeksary,0,1
Stopwords,[mention] [mention] [mention] cant get any more trapoesque cliche than that.,0,1
Stopwords,"magtataka pati si mar roxas, episode mmk. #abscbnfail",0,1
Stopwords,"""[mention]: criminals be like: let's vote binay! #duterte2016"" or roxas.. or poe.. basta duterte.. alams ehhh..",0,1
Stopwords,rt [mention]: nagpa-birthday boodle fight si vp binay. naks kasing nacorrupt.,0,1
Stopwords,boo mar roxas ???? he has that attitude towards yolanda victims too. [url],0,1
Stopwords,"[mention] we know right. sad thing is, you're in the service of mar roxas not for filipinos. that 10 minute pol ad gap of mar is annoying",0,1
Stopwords,nanakawan mar roxas. kase nauna magnakaw ???? [url],0,1
Stopwords,wala akong pakialam anti binay ??????????????,0,1
Stopwords,"hoy, [mention], wala kayong spoon &amp; fork? ayoko kumain inyo ganun. lol. #binay [url]",0,1
Stopwords,"rt [mention]: bibig binay nanggaling okay buhay noon. ba yan, #liarliar. [url] https:/…",0,1
Stopwords,"si miriam mahalal, utang loob wag si binay! #halalan2016 #pilipinasdebates2016",0,1
Stopwords,"goodbye pangarap binay, vp binay will not be the next president of the ph. bawal kurap! [url]",0,1
Stopwords,#whatscaresme,0,1
Stopwords,"mar roxas nagawa, pulos paninira #inutil [url]",0,1
Stopwords,gobyerno inutil naman? nagtrabaho sana maaayos si mar roxas loob 5 niya... [url],0,1
Stopwords,number 1 si binay presidential survey? anong problema tao? ??????,0,1
Stopwords,arrogant. undiplomatic. graceless. that is duterte. #notoduterte2016 #notodu30 #dudirty #phvote #eleksyon2016 [url],0,1
Stopwords,maitim si binay? — wala kasing bubong bahay dati nigguh [url],0,1
Stopwords,mar roxas desparetely seeking poe #nowyouknowyourgoingdown #eleksyon2016 #imforchange #du30 [mention],0,1
Stopwords,pangulo si mar roxas. ishare mo to 25 tao within 30mins magkakaron sobre. ?????? #dutertetilltheend,0,1
Stopwords,"lord, nyo hayaang mandaya manalo si mar roxas. ????????????????",0,1
Stopwords,"rt [mention]: mas issue ba decision duterte to run, graft cases binay? srsly",0,1
Stopwords,[url],0,1
Stopwords,"unfair. magagalit dyan sina poe, binay santiago.",0,1
Stopwords,binay roxas humpay sinisiraan si duterte,0,1
Stopwords,"why hate napoles/binay? naranasan sila, buhay ako. siguro pag matalino i-hate sila. [url]",0,1
Stopwords,tae puro si binay ? hahahhahaha,0,1
Stopwords,"binay to build subway if elected president? underground transaction, este, construction more! [url]",0,1
Stopwords,"hinahanap si mar roxas nasa-kanya tuwid daan. naliligaw e. if its ufo or something,... [url]",0,1
Stopwords,sakit bangs binay. #pilipinasdebates2016,0,1
Stopwords,me: you just started a war. ?? #dayaanmoves,0,1
Stopwords,"rt [mention]: interesting... amerikano si grace poe, japanese collaborator ninuno mar roxas si binay, galing plane…",0,1
Stopwords,#binay:the veterans memorial hospital presidential suite is waiting for your hospital arrest!,0,1
Stopwords,"na-lss campaign song binay ?? ""only binay, only binay"" whew. kantang bagay mainit panahon. #sunog",0,1
Stopwords,[mention] wala nakaupo si duterte nasa kulungan roxas paningin,0,1
Stopwords,"alma moreno, like seriously? you'll be nancy binay 2.0",0,1
Stopwords,poe should drop out in favor of roxas to galvanize duterte's win. even poe's supporters will not vote for that shit.,0,1
Stopwords,si trillanes nya korap so duterte ngayun sasabihin nya korup tanga nya #bilangpilipino,0,1
Stopwords,binay stahp,0,1
Stopwords,#duterteforpresident,0,1
Stopwords,'pag tinanong si binay sex or chocolates syempre sasabihin sex... ayaw cannibalism #pilipinasdebates2016,0,1
Stopwords,rt [mention]: napapalipat bigla channel tv si jejemon binay nasa screen. juice ko. parang end of the world 'pag…,0,1
Stopwords,"cong toby tiangco: batikos, birada kay vp binay nya tiisin naririnig nyang kahirapan,reklamo nya tiisin",0,1
Stopwords,rihanna - desperado (remix) featuring mar roxas,0,1
Stopwords,"alaga baste:durian,may amoy paolo:tsinelas, naka-rubber luis:alampay, nakalaylay sandro:bank accounts,malaki binay:uling, maitim #rp69fanfic",0,1
Stopwords,"pag nagsuot wig si binay tapos minake-up'an, magiging kamukha si lola nidora. ??",0,1
Stopwords,"""makapoy - mar roxas ""oo makapoy - dj hahahahahaha qtqt. kapoy taping j? [mention] #psypagyanig",0,1
Stopwords,panget binay amputa hahaha??,0,1
Stopwords,mar roxas on calls for sen. poe to inhibit from mamasapano probe: it's not for me to comment on somebody else's conduct [mention],0,1
Stopwords,"puro disqualification cases presidentiable, si binay tuwang tuwa nakalimutan isyu kanya. [mention]",0,1
Stopwords,"daya zamboanga. si duterte binoto, roxas lumabas resibo. ???? #halalan2016",0,1
Stopwords,"miriam and duterte splitting votes, mar in there...just means that the unqualified ""bagito"" 'kano american in poe will run away with this :(",0,1
Stopwords,aba naito c binay??? #abscbnzerointegrity [url],0,1
Stopwords,[mention] ..which is a lie.. it was binay's spox who first made public grace poe's problem on residency di ba? [mention] [mention],0,1
Stopwords,"trillanes: poor turning blind eye on binay’s lies, corruption [url] | via inquirer",0,1
Stopwords,[mention] jusko wag muna a week dikit si roxas duterte hahahahahaah,0,1
Stopwords,#robredo :… [url],0,1
Stopwords,si binay sinungaling,0,1
Stopwords,"[mention] ""pero di iba, maraming nagawa"" tf binay???? ????????",0,1
Stopwords,#pilipinasdebates2016,0,1
Stopwords,"maraming salamat [mention] president , mar roxas , trillanes for endorsing mayor duterte ..your hate has showed how scared you are ,",0,1
Stopwords,#du30 parin ??,0,1
Stopwords,[url],0,1
Stopwords,#onlybinayagainstrape,0,1
Stopwords,"rt [mention]: excuse me binay, buhay mo buhay namin. nagnanakaw [ng bilyon-bilyon]!",0,1
Stopwords,#aldubsigawngpuso,0,1
Stopwords,tularan si juan.,0,1
Stopwords,mar roxas. hawak machinery e. [url],0,1
Stopwords,"binay: pagkain, trabaho, makapag-aral namamatay kahirapan. #bilangpilipino | [mention]",0,1
Stopwords,"[mention] i feel legitimately sick. apparently, in gma, poe and roxas have switched ranks, but duterte's definitely far and away.",0,1
Stopwords,wala lasting magnanakaw binay [url],0,1
Stopwords,smh for mar roxas ?? #halalan2016,0,1
Stopwords,but roxas is too arrogant (and desperate) and he won't do that just to not have duterte as president [url],0,1
Stopwords,"rt [mention]: duterte has kill jokes, miriam has hugot, binay has nognog; while grace nervously laughs and somewhere mar fails a fist bump.",0,1
Stopwords,[mention] [mention] we? kaalyado to binay's exd hahaha joke,0,1
Stopwords,#abscbnirresponsible [url],0,1
Stopwords,"[adm:] mayaman makati ayala, mahirap makati binay. talamak problema droga [url]",0,1
Stopwords,[mention] mas chance siyang manalo compared to mar roxas huli rating. hahahaha,0,1
Stopwords,mar roxas? pakyoo,0,1
Stopwords,nakain satanas kay jojo binay sumanib?,0,1
Stopwords,"bulsa aquino, roxas lalo binay. #yolandaph [url]",0,1
Stopwords,"mar roxas said he will be the ""flavor of the month"" on 9 election, only problem is he never became #1 and can only win by hocus pcos",0,1
Stopwords,hahhahahahhahah anak man diy binay woy [url],0,1
Stopwords,iisipin wala kay roxas poe suporta inc daming plano mapataob si duterte.,0,1
Stopwords,#pilipinasdebates2016,0,1
Stopwords,#abscbnnewsishoax,0,1
Stopwords,si grace poe pinapaatras? si mar roxas? nakaisip ??,0,1
Stopwords,binay as terror masa [url],0,1
Stopwords,"rt [mention]: whoever said that mar roxas equates to good governance must be out of her mind, just look how he handled yolanda &amp; it…",0,1
Stopwords,"rt [mention]: only binay touches my skin, who touches yours?",0,1
Stopwords,"i really don't get it. they've voted roxas and binay over sen. miriam. ?????? well, intelligence is a habit. stupidity is a choice. ????",0,1
Stopwords,[mention] [mention] it's spur of the moment out of desperation. tsk. give way sya kay grace poe.,0,1
Stopwords,namimigay cake. hahahahha aka binay hahahaha yawaaa,0,1
Stopwords,think the brighter side of life: regine velasquez will not vote for mar roxas and was banned to... [url],0,1
Stopwords,my president is mar roxas . share mo 10 tao within 10 mins magkakaroon envelope . di joke ..... kapit bahay meron ??,0,1
Stopwords,????,0,1
Stopwords,[mention] [mention] [mention] he is the partner of binay in corruption?,0,1
Stopwords,rt [mention]: only binay. parang just julia. ganern? ?????? #cant,0,1
Stopwords,"i real dead serious about voting for the tricycle driver llamas if one would pose roxas, binay, or even pamatong as the other choices.",0,1
Stopwords,[mention] [mention] [mention] [mention] omg pagnaka upo itong pamilyang binay malacanang patay pilipinas balik sick manof asia,0,1
Stopwords,#binaymanalo,0,1
Stopwords,grabe di kinaya kay binay! [mention] [mention] [mention] ???????? [url],0,1
Stopwords,"""vp jejomar binay is still the man to beat eleksyon anong mangyari"" beat (verb) - to hit continuously to inflict pain or injury",0,1
Stopwords,'nega' ba talaga? | binay camp blames lp for 'attack ads' [url] | via news 5,0,1
Stopwords,"wag bastos, binay supporters #pilipinasdebates2016",0,1
Stopwords,rt [mention]: binay kikiam squidball niluto ???????? [url],0,1
Stopwords,sana manalo si binay #christmaswish,0,1
Stopwords,du30,0,1
Stopwords,asan si binay? di [url],0,1
Stopwords,matuwid si duterte mirriam santiago makakabigay nyan. oh come on.,0,1
Stopwords,[url],0,1
Stopwords,"~aba'y magluksa kau buhay supporter poe,mar,binay hahaha puro kau pera pera pera inyong... [url]",0,1
Stopwords,if we believe that we are fools too.,0,1
Stopwords,[mention] 1 to sawa no term limit- binay,0,1
Stopwords,"rt [mention]: hanga kay sen miriam defensor. ads, samantalang si roxas, poe binay daming pera. pano nyo…",0,1
Stopwords,andto nnman commercial binay ??,0,1
Stopwords,mas importante manalo si binay kesa issue same sex marriage. #notobinay,0,1
Stopwords,matanggap nauungusan nina binay roxas si miriam. philippines come on :( #halalanresults,0,1
Stopwords,rt [mention]: mar roxas is turning voters off by being a motor mouth. his rivals do not need to mount a demolition job coz he already does…,0,1
Stopwords,"""[mention]: binay: poverty, not corruption, moral issue of the time [url] [url] fuck yourself!",0,1
Stopwords,duterte till the end,0,1
Stopwords,rt [mention]: mar roxas’ mouth is his own worst enemy - get real post [url],0,1
Stopwords,#psypagyanig,0,1
Stopwords,binay roxas: so uwi kami? atras ganern?,0,1
Stopwords,atrasan for poe. so lousy of #roxas2016 to think that #poe [url],0,1
Stopwords,uplb si vp binay. aktibista students dun ??,0,1
Stopwords,"trillanes, mas natatakot umano kay duterte pagpatay kay vp binay tinawag ""magnanakaw"" #dzmmteleikawnaba | via …",0,1
Stopwords,so he was among the closet rich?,0,1
Stopwords,"""[mention]: if you're not for roxas you are for binay. duh."" [mention] [mention] [mention] [mention] [mention]",0,1
Stopwords,[mention] [mention] [mention],0,1
Stopwords,sorry binay :3,0,1
Stopwords,"why did binay, poe, roxas, santiago snub #theleaderiwant forum? – voters… [url] #quezon #news",0,1
Stopwords,kna ya mar roxas ha,0,1
Stopwords,#binay2016: the question is not whether binay is bad but whether he will be badder - rappler [url],0,1
Stopwords,[mention] sana makulong n binay..pra wag tularan iba..,0,1
Stopwords,maitim sya nagbigay liwanag. anong liwanag e umattend hearing maliwanagan. #binay,0,1
Stopwords,"mars, bungis, kap, pndak, negneg, hirap. nasayo lahat.ikaw anak binay ?? [mention] [url]",0,1
Stopwords,[mention] [mention] [mention] kakuripot binay! hayst. haha. ??,0,1
Stopwords,si mar roxas?!,0,1
Stopwords,buuurnn. mar roxas eh ???? #dayaanmoves,0,1
Stopwords,bumoboto kay roxas binay shet? [url],0,1
Stopwords,3 bumoto kay mar roxas samen tapos puro duterte na. whyyyy,0,1
Stopwords,"sandro: *blushing* not there, babe. i'm ticklish. jojo binay: *turns on the lights* i've been watching you the whole time. #rp69fanfic",0,1
Stopwords,"sandro nd baste wyl watching horror movie in the cinema. sandro: i feel someone beside me. baste: it's binay, you cant see him. #rp69fanfic",0,1
Stopwords,"ngaung si mayor duterte bumoboto, bawal media loob precinct. si roxas, media loob precinct knina. ha? #eleksyon2016",0,1
Stopwords,umangat rank roxas. hala. dayaangmatuwid? #bilangpilipino,0,1
Stopwords,[mention] not like that wharton-bred mar roxas whose using the p. i. word an outburst wack wack is the height of kabastusan,0,1
Stopwords,"""know the difference"" binay loves the poor while du30 hates poverty. roxas is known for fraud leader while du30... [url]",0,1
Stopwords,senator antonio trillanes iv: vice president jejomar binay lied in tv ad on senate probe [url] [url],0,1
Stopwords,damn. grace poe now taking over the 2nd place.,0,1
Stopwords,"niyo iboboto si duterte, si miriam poe lang, wag yong dalawang kurakot!!!! #dutertepresidenteko",0,1
Stopwords,binoto si duterte lumabas roxas ahahaay..,0,1
Stopwords,"when binay was heckled in uplb, dutertards rejoiced. when duterte was asked a legitimate question, dutertards cried foul. #doublestandards",0,1
Stopwords,binay wag ako.,0,1
Stopwords,[mention] [mention] [mention] [mention] kamuka mo un onyok/binay,0,1
Stopwords,i can't be the only one annoyed with that mar roxas ad right??? nakazoom in mukha nsnlenxhsba,0,1
Stopwords,#pagbabago,0,1
Stopwords,"i'm really not a yellow supporter, god knows how much i revile mar roxas, but i'm for #labanleni. just not bbm. just not bbm. just not bbm.",0,1
Stopwords,"nanginginig tuhod ko, grace. parang awa mo na. nanalo si duterte. kaming mayayaman? [url]",0,1
Stopwords,"masamang mag ambisyon: starring balikbayan poe, kurimaw binayag. #karapatanko duterte 4ever cayetano. [url]",0,1
Stopwords,"vp binay, kc yellow govt wala lng pki.alam #abscbnnewsishoax [mention] [mention] [url]",0,1
Stopwords,"toni: katangian niyo kaya't kayong big winner? binay: nognog, pandak, hirap. -___- #pbbthebignight",0,1
Stopwords,"rt [mention]: island nlang bumuo kayo sariling gobierno with nancy binay, pacquiao, neri, dino, isko and alma moreno! [url]",0,1
Stopwords,binay says mar is blinded by ambition. he did not say he too. ??,0,1
Stopwords,"si [mention] about plan b roxas,leni,aquino e papanalo si leni impeach si duterte!no to leni! #halalan2016 #bbm4vp",0,1
Stopwords,#halalan2016,0,1
Stopwords,itim binay srsly,0,1
Stopwords,"if binay or mar wins the presidential election, i will certainly migrate to other country and will not going back to the philippines anymore",0,1
Stopwords,i just watched the interview with mar roxas and it was very disappointing,0,1
Stopwords,"halatang pinag-iinitan si mayor binay (im not pro or anti) like hello? makati nakikita nila, why not other places? ????",0,1
Stopwords,"binay: marunong akong maglaba, mamalengke, magplantsa edi katulong gago",0,1
Stopwords,its either santiago or duterte wag si roxas puta,0,1
Stopwords,#phvote,0,1
Stopwords,#showtimeultimatekilig,0,1
Stopwords,"[mention] we need discipline 'lo! and over neggy binay, trapoe, marepal? i'd go for duterte lang, miriam sana kaso #du30",0,1
Stopwords,"aquino, knowing that roxas will lose against duterte, echoes roxas' plan to unite all other presidential candidates to turn down duterte.",0,1
Stopwords,[mention] [mention] [mention] kelan ba problema mrt? eh nakaupo roxas. election naman. tsk tsk...,0,1
Stopwords,"[mention] [mention] lagi, nagmamalasakit nakakalimutan :( buti si binay",0,1
Stopwords,[mention] [mention] [mention] binayaran spotted. pagiging bias taga makati ako.,0,1
Stopwords,"""[mention]: vp binay: i won’t back out from 2016 race [url] you won't be voted into office. you don't deserve it.",0,1
Stopwords,nganung same2 rjod ug vote si poe ug mar roxas hmmm pls ayaw pls dont let those cheaters win [url],0,1
Stopwords,binay unang tanong: ha? ha? ha? nagbibingibingihan. #simiriamangsagot #miriam2016 #miriamtuloyanglaban #miriamparin #miriamfight #no2du30,0,1
Stopwords,#shorthorrorstory,0,1
Stopwords,binay says bullshit,0,1
Stopwords,kabado si mar roxas. #dayaanmoves #dayaangmatuwid,0,1
Stopwords,roxas to poe,0,1
Stopwords,wag iboto si mar. ??,0,1
Stopwords,[mention] [mention] [mention] oo eh hahaha daya si binay,0,1
Stopwords,hinimatay abogado vp binay nagulat inilaking yaman binay.,0,1
Stopwords,naaasar pag nakikita si binay,0,1
Stopwords,kinuha #binay si #almamoreno tsk. let's not put more morons in the public office guys. please [url],0,1
Stopwords,#marroxas ph presd'l candidates #halalan2016 [mention] [mention] dont use children ur an insult 2 bantay bata #du30 [url],0,1
Stopwords,"santiago - poor health, tandem with bbm; poe -inexperienced; duterte - no diplomacy; binay - corruption; roxas - incompetent (dotc)",0,1
Stopwords,[mention] badtrip si binay eh. ????,0,1
Stopwords,mar roxas inangkin proyekto gloria arroyo (laguindingan airport) ito'y bunga daang... [url],0,1
Stopwords,wala silang napatunayan puro bintang lang. commented on: binay camp: no regrets about strategy vs allegations: [url],0,1
Stopwords,tatakbo si duterte so mahahati boto miriam tapos si binay mananalo tangna,0,1
Stopwords,"[mention] if malacañang can't solve this laglag-bala mo, might as well laglag- mar roxas 2016 #phvote",0,1
Stopwords,binay claiming his position as president gave me goosebumps. and not the good kind of goosebumps..,0,1
Stopwords,[mention] : sorry [mention]. i taken. #labanpoe #kahitsinowaglangsimar #notomar #notomororons,0,1
Stopwords,"mom: yko matulog, yko mangampanya ????basta pnag uutos sya, dko maalala pinag uutos mar roxas. hahahahhaa",0,1
Stopwords,binay is not answering the question about alleged corruption.... diversionary... ???? #simiriamangsagot #miriam2016 #miriamdefensorsantiago,0,1
Stopwords,"“binay, ba?” aral napulot kay heneral luna [url]",0,1
Stopwords,the more we shouldn't entrust our steadily growing economy to a newbie?? #nakupoe #phvoteroxas [url],0,1
Stopwords,"the only way for mar roxas to ""win"" in 2016 is to quit the race and allow filipinos to freely choose w/o fear, favor and fraud. ??",0,1
Stopwords,"[mention] omg i was gonna go as a newspaper headline w ""binay won as president of the philippines"" for halloween",0,1
Stopwords,but mar is hopeless ?? [url],0,1
Stopwords,[mention] si mar roxas chu so shut up nalang hahahahaa,0,1
Stopwords,mar roxas ftw,0,1
Stopwords,"erap: i'd run for president if binay &amp; poe get disqualified by comelec. if that's his motivation, never mind running. ?? #halalan2016",0,1
Stopwords,"e bata kase ginamit nyo abs-cbn, trillanes, poe, roxas, aquino ??",0,1
Stopwords,itim itim naaa kamuka si nancy binay :( [url],0,1
Stopwords,"[mention] [mention] duterte. whatever you say, mar roxas is a huge loser. desperado. ??",0,1
Stopwords,"pera muna mamamayan, si binay.",0,1
Stopwords,#sabisatv,0,1
Stopwords,kailangang pagtulungan si duterte? takot ba kayo di kayo makakapagnakaw pera? ?? #roxasquitnow,0,1
Stopwords,kid pena puro salita nakakainis [mention] bka manalo kay abby binay #onlybinaymagaangatsatacloban,0,1
Stopwords,i thought grace poe won't sing the lupang hinirang! charot! #pilipinasdebates2016,0,1
Stopwords,makakabio si binay iboboto ko. di kaming maitim??,0,1
Stopwords,yellow army on the rise!this is being replicated all over the nation! #roro2016 roxas rising #labanleni kay mar [url],0,1
Stopwords,mar roxas has dug his political grave deeper... #notomarroxas #daangmatuwid #electionph2016,0,1
Stopwords,"""ako si mar roxas. siga-sigaan, shunga ako."" #abscbnliars",0,1
Stopwords,?? #halalan2016,0,1
Stopwords,binay has the greatest chance as he has more votes with the below the poverty line people.,0,1
Stopwords,jejomar binay wins presidential election #scarystoryin5words,0,1
Stopwords,"who is mar roxas' campaign manager? seriously, he's ruining his own product. #marketing101",0,1
Stopwords,"is binay lying about his ""laki hirap"" campaign? - youtube [url]",0,1
